,data,municipio,macroRegiao,regiaoSaude,Confirmado,Suspeito,Óbito,ConfirmadoCum,SuspeitoCum,ÓbitoCum,lat,lon
3271,2020-02-14,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3272,2020-02-15,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3273,2020-02-16,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3274,2020-02-17,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3275,2020-02-18,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3276,2020-02-19,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3277,2020-02-20,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3278,2020-02-21,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3279,2020-02-22,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3280,2020-02-23,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3281,2020-02-24,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3282,2020-02-25,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3283,2020-02-26,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3284,2020-02-27,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3285,2020-02-28,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3286,2020-02-29,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3287,2020-03-01,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3288,2020-03-02,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3289,2020-03-03,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3290,2020-03-04,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3291,2020-03-05,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3292,2020-03-06,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3293,2020-03-07,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3294,2020-03-08,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3295,2020-03-09,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3296,2020-03-10,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3297,2020-03-11,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3298,2020-03-12,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3299,2020-03-13,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3300,2020-03-14,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3301,2020-03-15,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3302,2020-03-16,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3303,2020-03-17,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3304,2020-03-18,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3305,2020-03-19,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3306,2020-03-20,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3307,2020-03-21,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3308,2020-03-22,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3309,2020-03-23,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3310,2020-03-24,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3311,2020-03-25,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3312,2020-03-26,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3313,2020-03-27,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,0.0,0.0,-5.91684,-39.26734
3314,2020-03-28,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,1.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3315,2020-03-29,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3316,2020-03-30,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3317,2020-03-31,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3318,2020-04-01,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3319,2020-04-02,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3320,2020-04-03,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3321,2020-04-04,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3322,2020-04-05,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3323,2020-04-06,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3324,2020-04-07,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3325,2020-04-08,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3326,2020-04-09,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3327,2020-04-10,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3328,2020-04-11,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3329,2020-04-12,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3330,2020-04-13,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3331,2020-04-14,DEPUTADO IRAPUAN PINHEIRO,CARIRI,18ª REGIÃO IGUATU,0.0,0.0,0.0,0.0,1.0,0.0,-5.91684,-39.26734
3332,2020-02-07,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3333,2020-02-08,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3334,2020-02-09,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3335,2020-02-10,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3336,2020-02-11,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3337,2020-02-12,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3338,2020-02-13,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3339,2020-02-14,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3340,2020-02-15,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3341,2020-02-16,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3342,2020-02-17,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3343,2020-02-18,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3344,2020-02-19,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3345,2020-02-20,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3346,2020-02-21,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3347,2020-02-22,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3348,2020-02-23,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3349,2020-02-24,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3350,2020-02-25,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3351,2020-02-26,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3352,2020-02-27,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3353,2020-02-28,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3354,2020-02-29,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3355,2020-03-01,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3356,2020-03-02,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3357,2020-03-03,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3358,2020-03-04,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3359,2020-03-05,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3360,2020-03-06,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3361,2020-03-07,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3362,2020-03-08,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3363,2020-03-09,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3364,2020-03-10,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3365,2020-03-11,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3366,2020-03-12,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3367,2020-03-13,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3368,2020-03-14,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3369,2020-03-15,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3370,2020-03-16,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3371,2020-03-17,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3372,2020-03-18,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3373,2020-03-19,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3374,2020-03-20,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3375,2020-03-21,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3376,2020-03-22,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3377,2020-03-23,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3378,2020-03-24,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3379,2020-03-25,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3380,2020-03-26,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3381,2020-03-27,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3382,2020-03-28,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3383,2020-03-29,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3384,2020-03-30,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3385,2020-03-31,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3386,2020-04-01,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3387,2020-04-02,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3388,2020-04-03,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3389,2020-04-04,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3390,2020-04-05,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-6.02599,-38.34265
3391,2020-04-06,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,1.0,0.0,0.0,1.0,0.0,-6.02599,-38.34265
3392,2020-04-07,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-6.02599,-38.34265
3393,2020-04-08,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-6.02599,-38.34265
3394,2020-04-09,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-6.02599,-38.34265
3395,2020-04-10,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-6.02599,-38.34265
3396,2020-04-11,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-6.02599,-38.34265
3397,2020-04-12,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-6.02599,-38.34265
3398,2020-04-13,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-6.02599,-38.34265
3399,2020-04-14,ERERE,LITORAL LESTE/JAGUARIBE,10ª REGIÃO LIMOEIRO DO NORTE,0.0,0.0,0.0,0.0,1.0,0.0,-6.02599,-38.34265
3400,2020-02-07,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3401,2020-02-08,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3402,2020-02-09,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3403,2020-02-10,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3404,2020-02-11,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3405,2020-02-12,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3406,2020-02-13,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3407,2020-02-14,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3408,2020-02-15,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3409,2020-02-16,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3410,2020-02-17,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3411,2020-02-18,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3412,2020-02-19,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3413,2020-02-20,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3414,2020-02-21,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3415,2020-02-22,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3416,2020-02-23,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3417,2020-02-24,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3418,2020-02-25,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3419,2020-02-26,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3420,2020-02-27,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3421,2020-02-28,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3422,2020-02-29,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3423,2020-03-01,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,0.0,0.0,-3.8874,-38.45034
3424,2020-03-02,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,1.0,0.0,0.0,1.0,0.0,-3.8874,-38.45034
3425,2020-03-03,EUSEBIO,FORTALEZA,1ª REGIÃO FORTALEZA,0.0,0.0,0.0,0.0,1.0,0.0,-3.8874,-38.45034
