,data,municipio,macroRegiao,regiaoSaude,Confirmado,Em investigação,Óbito,ConfirmadoCum,Em investigaçãoCum,ÓbitoCum,lat,lon
3505,2020-04-02,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,59.0,412.0,6.0,1624.0,2558.0,22.0,-3.71701,-38.53926
3506,2020-04-03,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,64.0,404.0,7.0,1688.0,2962.0,29.0,-3.71701,-38.53926
3507,2020-04-04,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,48.0,180.0,5.0,1736.0,3142.0,34.0,-3.71701,-38.53926
3508,2020-04-05,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,22.0,167.0,6.0,1758.0,3309.0,40.0,-3.71701,-38.53926
3509,2020-04-06,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,44.0,419.0,7.0,1802.0,3728.0,47.0,-3.71701,-38.53926
3510,2020-04-07,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,44.0,420.0,4.0,1846.0,4148.0,51.0,-3.71701,-38.53926
3511,2020-04-08,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,39.0,490.0,5.0,1885.0,4638.0,56.0,-3.71701,-38.53926
3512,2020-04-09,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,18.0,419.0,6.0,1903.0,5057.0,62.0,-3.71701,-38.53926
3513,2020-04-10,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,6.0,273.0,6.0,1909.0,5330.0,68.0,-3.71701,-38.53926
3514,2020-04-11,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,8.0,170.0,7.0,1917.0,5500.0,75.0,-3.71701,-38.53926
3515,2020-04-12,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,7.0,171.0,6.0,1924.0,5671.0,81.0,-3.71701,-38.53926
3516,2020-04-13,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,5.0,294.0,5.0,1929.0,5965.0,86.0,-3.71701,-38.53926
3517,2020-04-14,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,16.0,264.0,6.0,1945.0,6229.0,92.0,-3.71701,-38.53926
3518,2020-04-15,FORTALEZA,FORTALEZA,1ª REGIÃO FORTALEZA,1.0,132.0,1.0,1946.0,6361.0,93.0,-3.71701,-38.53926
3519,2020-02-07,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3520,2020-02-08,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3521,2020-02-09,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3522,2020-02-10,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3523,2020-02-11,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3524,2020-02-12,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3525,2020-02-13,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3526,2020-02-14,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3527,2020-02-15,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3528,2020-02-16,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3529,2020-02-17,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3530,2020-02-18,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3531,2020-02-19,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3532,2020-02-20,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3533,2020-02-21,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3534,2020-02-22,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3535,2020-02-23,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3536,2020-02-24,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3537,2020-02-25,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3538,2020-02-26,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3539,2020-02-27,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3540,2020-02-28,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3541,2020-02-29,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3542,2020-03-01,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3543,2020-03-02,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3544,2020-03-03,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3545,2020-03-04,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3546,2020-03-05,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3547,2020-03-06,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3548,2020-03-07,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3549,2020-03-08,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3550,2020-03-09,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3551,2020-03-10,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3552,2020-03-11,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3553,2020-03-12,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,0.0,0.0,0.0,-4.45119,-37.79181
3554,2020-03-13,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,1.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3555,2020-03-14,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3556,2020-03-15,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3557,2020-03-16,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3558,2020-03-17,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3559,2020-03-18,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3560,2020-03-19,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3561,2020-03-20,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3562,2020-03-21,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3563,2020-03-22,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3564,2020-03-23,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3565,2020-03-24,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3566,2020-03-25,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3567,2020-03-26,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3568,2020-03-27,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3569,2020-03-28,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,0.0,0.0,-4.45119,-37.79181
3570,2020-03-29,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,1.0,0.0,1.0,1.0,0.0,-4.45119,-37.79181
3571,2020-03-30,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,1.0,0.0,-4.45119,-37.79181
3572,2020-03-31,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,1.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3573,2020-04-01,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3574,2020-04-02,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3575,2020-04-03,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3576,2020-04-04,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3577,2020-04-05,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3578,2020-04-06,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3579,2020-04-07,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3580,2020-04-08,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3581,2020-04-09,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3582,2020-04-10,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3583,2020-04-11,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3584,2020-04-12,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3585,2020-04-13,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3586,2020-04-14,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3587,2020-04-15,FORTIM,LITORAL LESTE/JAGUARIBE,7ª REGIÃO ARACATI,0.0,0.0,0.0,1.0,2.0,0.0,-4.45119,-37.79181
3588,2020-02-07,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3589,2020-02-08,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3590,2020-02-09,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3591,2020-02-10,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3592,2020-02-11,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3593,2020-02-12,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3594,2020-02-13,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3595,2020-02-14,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3596,2020-02-15,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3597,2020-02-16,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3598,2020-02-17,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3599,2020-02-18,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3600,2020-02-19,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3601,2020-02-20,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3602,2020-02-21,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3603,2020-02-22,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3604,2020-02-23,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3605,2020-02-24,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3606,2020-02-25,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3607,2020-02-26,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3608,2020-02-27,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3609,2020-02-28,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3610,2020-02-29,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3611,2020-03-01,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3612,2020-03-02,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3613,2020-03-03,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3614,2020-03-04,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3615,2020-03-05,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3616,2020-03-06,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3617,2020-03-07,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3618,2020-03-08,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3619,2020-03-09,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3620,2020-03-10,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3621,2020-03-11,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3622,2020-03-12,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3623,2020-03-13,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3624,2020-03-14,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3625,2020-03-15,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3626,2020-03-16,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3627,2020-03-17,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3628,2020-03-18,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3629,2020-03-19,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3630,2020-03-20,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3631,2020-03-21,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3632,2020-03-22,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3633,2020-03-23,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3634,2020-03-24,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3635,2020-03-25,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3636,2020-03-26,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3637,2020-03-27,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3638,2020-03-28,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3639,2020-03-29,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3640,2020-03-30,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.7561,-40.81
3641,2020-03-31,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,1.0,0.0,0.0,1.0,0.0,-3.7561,-40.81
3642,2020-04-01,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,1.0,0.0,-3.7561,-40.81
3643,2020-04-02,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,2.0,0.0,0.0,3.0,0.0,-3.7561,-40.81
3644,2020-04-03,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,3.0,0.0,-3.7561,-40.81
3645,2020-04-04,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,3.0,0.0,-3.7561,-40.81
3646,2020-04-05,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,3.0,0.0,-3.7561,-40.81
3647,2020-04-06,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,2.0,0.0,0.0,5.0,0.0,-3.7561,-40.81
3648,2020-04-07,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.7561,-40.81
3649,2020-04-08,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,1.0,0.0,0.0,6.0,0.0,-3.7561,-40.81
3650,2020-04-09,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,6.0,0.0,-3.7561,-40.81
3651,2020-04-10,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,6.0,0.0,-3.7561,-40.81
3652,2020-04-11,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,6.0,0.0,-3.7561,-40.81
3653,2020-04-12,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,6.0,0.0,-3.7561,-40.81
3654,2020-04-13,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,6.0,0.0,-3.7561,-40.81
3655,2020-04-14,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,6.0,0.0,-3.7561,-40.81
3656,2020-04-15,FRECHEIRINHA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,6.0,0.0,-3.7561,-40.81
3657,2020-02-07,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3658,2020-02-08,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3659,2020-02-09,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3660,2020-02-10,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3661,2020-02-11,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3662,2020-02-12,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3663,2020-02-13,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3664,2020-02-14,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3665,2020-02-15,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3666,2020-02-16,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3667,2020-02-17,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3668,2020-02-18,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3669,2020-02-19,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3670,2020-02-20,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3671,2020-02-21,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3672,2020-02-22,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3673,2020-02-23,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3674,2020-02-24,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
3675,2020-02-25,GRACA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-4.04113,-40.75169
